station,hour,type,trips
State St & Erie St,12,totrips,2.2
State St & Erie St,13,fromtrips,2.3
State St & Erie St,13,totrips,2.6
State St & Erie St,14,fromtrips,1.8
State St & Erie St,14,totrips,1.9
State St & Erie St,15,fromtrips,2.1
State St & Erie St,15,totrips,2.2
State St & Erie St,16,fromtrips,4.9
State St & Erie St,16,totrips,2.8
State St & Erie St,17,fromtrips,3.0
State St & Erie St,17,totrips,3.8
State St & Erie St,18,fromtrips,2.4
State St & Erie St,18,totrips,2.9
State St & Erie St,19,fromtrips,1.9
State St & Erie St,19,totrips,2.2
State St & Erie St,20,fromtrips,1.2
State St & Erie St,20,totrips,1.8
State St & Erie St,21,fromtrips,1.2
State St & Erie St,21,totrips,1.1
State St & Erie St,22,fromtrips,0.6
State St & Erie St,22,totrips,0.8
State St & Erie St,23,fromtrips,0.5
State St & Erie St,23,totrips,0.5
State St & Harrison St,0,fromtrips,0.3
State St & Harrison St,0,totrips,0.4
State St & Harrison St,1,fromtrips,0.2
State St & Harrison St,1,totrips,0.3
State St & Harrison St,2,fromtrips,0.1
State St & Harrison St,2,totrips,0.2
State St & Harrison St,3,fromtrips,0.1
State St & Harrison St,3,totrips,0.0
State St & Harrison St,4,fromtrips,0.1
State St & Harrison St,4,totrips,0.0
State St & Harrison St,5,fromtrips,0.1
State St & Harrison St,5,totrips,0.1
State St & Harrison St,6,fromtrips,0.7
State St & Harrison St,6,totrips,0.3
State St & Harrison St,7,fromtrips,0.8
State St & Harrison St,7,totrips,0.7
State St & Harrison St,8,fromtrips,2.8
State St & Harrison St,8,totrips,1.1
State St & Harrison St,9,fromtrips,1.9
State St & Harrison St,9,totrips,0.8
State St & Harrison St,10,fromtrips,1.3
State St & Harrison St,10,totrips,0.8
State St & Harrison St,11,fromtrips,1.5
State St & Harrison St,11,totrips,1.5
State St & Harrison St,12,fromtrips,1.7
State St & Harrison St,12,totrips,1.5
State St & Harrison St,13,fromtrips,1.6
State St & Harrison St,13,totrips,1.8
State St & Harrison St,14,fromtrips,1.6
State St & Harrison St,14,totrips,1.3
State St & Harrison St,15,fromtrips,1.6
State St & Harrison St,15,totrips,2.0
State St & Harrison St,16,fromtrips,2.2
State St & Harrison St,16,totrips,2.6
State St & Harrison St,17,fromtrips,2.2
State St & Harrison St,17,totrips,3.6
State St & Harrison St,18,fromtrips,1.5
State St & Harrison St,18,totrips,2.5
State St & Harrison St,19,fromtrips,1.4
State St & Harrison St,19,totrips,1.9
State St & Harrison St,20,fromtrips,1.1
State St & Harrison St,20,totrips,1.3
State St & Harrison St,21,fromtrips,0.8
State St & Harrison St,21,totrips,1.0
State St & Harrison St,22,fromtrips,0.8
State St & Harrison St,22,totrips,1.1
State St & Harrison St,23,fromtrips,0.4
State St & Harrison St,23,totrips,0.6
State St & Kinzie St,0,fromtrips,0.6
State St & Kinzie St,0,totrips,0.4
State St & Kinzie St,1,fromtrips,0.5
State St & Kinzie St,1,totrips,0.2
State St & Kinzie St,2,fromtrips,0.3
State St & Kinzie St,2,totrips,0.1
State St & Kinzie St,3,fromtrips,0.1
State St & Kinzie St,3,totrips,0.1
State St & Kinzie St,4,fromtrips,0.1
State St & Kinzie St,4,totrips,0.0
State St & Kinzie St,5,fromtrips,0.1
State St & Kinzie St,5,totrips,0.3
State St & Kinzie St,6,fromtrips,0.2
State St & Kinzie St,6,totrips,1.0
State St & Kinzie St,7,fromtrips,0.9
State St & Kinzie St,7,totrips,3.6
State St & Kinzie St,8,fromtrips,1.6
State St & Kinzie St,8,totrips,5.0
State St & Kinzie St,9,fromtrips,1.9
State St & Kinzie St,9,totrips,2.2
State St & Kinzie St,10,fromtrips,1.6
State St & Kinzie St,10,totrips,2.0
State St & Kinzie St,11,fromtrips,2.1
State St & Kinzie St,11,totrips,2.4
State St & Kinzie St,12,fromtrips,2.8
State St & Kinzie St,12,totrips,2.7
State St & Kinzie St,13,fromtrips,2.7
State St & Kinzie St,13,totrips,2.7
State St & Kinzie St,14,fromtrips,2.9
State St & Kinzie St,14,totrips,2.7
State St & Kinzie St,15,fromtrips,3.0
State St & Kinzie St,15,totrips,2.7
State St & Kinzie St,16,fromtrips,5.0
State St & Kinzie St,16,totrips,3.3
State St & Kinzie St,17,fromtrips,4.8
State St & Kinzie St,17,totrips,3.8
State St & Kinzie St,18,fromtrips,3.0
State St & Kinzie St,18,totrips,3.2
State St & Kinzie St,19,fromtrips,2.7
State St & Kinzie St,19,totrips,2.2
State St & Kinzie St,20,fromtrips,1.7
State St & Kinzie St,20,totrips,1.6
State St & Kinzie St,21,fromtrips,1.7
State St & Kinzie St,21,totrips,1.6
State St & Kinzie St,22,fromtrips,1.1
State St & Kinzie St,22,totrips,1.1
State St & Kinzie St,23,fromtrips,1.1
State St & Kinzie St,23,totrips,0.8
State St & Pearson St,0,fromtrips,0.2
State St & Pearson St,0,totrips,0.2
State St & Pearson St,1,fromtrips,0.1
State St & Pearson St,1,totrips,0.1
State St & Pearson St,2,fromtrips,0.1
State St & Pearson St,2,totrips,0.1
State St & Pearson St,3,fromtrips,0.1
State St & Pearson St,3,totrips,0.1
State St & Pearson St,4,fromtrips,0.0
State St & Pearson St,4,totrips,0.1
State St & Pearson St,5,fromtrips,0.0
State St & Pearson St,5,totrips,0.1
State St & Pearson St,6,fromtrips,0.1
State St & Pearson St,6,totrips,0.2
State St & Pearson St,7,fromtrips,0.4
State St & Pearson St,7,totrips,0.3
State St & Pearson St,8,fromtrips,0.9
State St & Pearson St,8,totrips,0.9
State St & Pearson St,9,fromtrips,0.6
State St & Pearson St,9,totrips,0.6
State St & Pearson St,10,fromtrips,0.4
State St & Pearson St,10,totrips,0.4
State St & Pearson St,11,fromtrips,0.6
State St & Pearson St,11,totrips,0.8
State St & Pearson St,12,fromtrips,0.8
State St & Pearson St,12,totrips,1.0
State St & Pearson St,13,fromtrips,1.1
State St & Pearson St,13,totrips,0.8
State St & Pearson St,14,fromtrips,0.7
State St & Pearson St,14,totrips,0.9
State St & Pearson St,15,fromtrips,1.2
State St & Pearson St,15,totrips,1.0
State St & Pearson St,16,fromtrips,1.1
State St & Pearson St,16,totrips,1.0
State St & Pearson St,17,fromtrips,1.1
State St & Pearson St,17,totrips,1.3
State St & Pearson St,18,fromtrips,1.1
State St & Pearson St,18,totrips,1.1
State St & Pearson St,19,fromtrips,0.7
State St & Pearson St,19,totrips,0.9
State St & Pearson St,20,fromtrips,0.6
State St & Pearson St,20,totrips,0.6
State St & Pearson St,21,fromtrips,0.5
State St & Pearson St,21,totrips,0.4
State St & Pearson St,22,fromtrips,0.3
State St & Pearson St,22,totrips,0.4
State St & Pearson St,23,fromtrips,0.1
State St & Pearson St,23,totrips,0.2
State St & Randolph St,0,fromtrips,0.6
State St & Randolph St,0,totrips,0.4
State St & Randolph St,1,fromtrips,0.2
State St & Randolph St,1,totrips,0.3
State St & Randolph St,2,fromtrips,0.2
State St & Randolph St,2,totrips,0.1
State St & Randolph St,3,fromtrips,0.1
State St & Randolph St,3,totrips,0.1
State St & Randolph St,4,fromtrips,0.1
State St & Randolph St,4,totrips,0.1
State St & Randolph St,5,fromtrips,0.1
State St & Randolph St,5,totrips,0.3
State St & Randolph St,6,fromtrips,0.6
State St & Randolph St,6,totrips,0.7
State St & Randolph St,7,fromtrips,0.7
State St & Randolph St,7,totrips,1.5
State St & Randolph St,8,fromtrips,1.0
State St & Randolph St,8,totrips,2.6
State St & Randolph St,9,fromtrips,1.3
State St & Randolph St,9,totrips,2.0
State St & Randolph St,10,fromtrips,1.3
State St & Randolph St,10,totrips,1.6
State St & Randolph St,11,fromtrips,1.6
State St & Randolph St,11,totrips,1.8
State St & Randolph St,12,fromtrips,2.2
State St & Randolph St,12,totrips,2.3
State St & Randolph St,13,fromtrips,2.3
State St & Randolph St,13,totrips,2.3
State St & Randolph St,14,fromtrips,2.5
State St & Randolph St,14,totrips,1.9
State St & Randolph St,15,fromtrips,2.4
State St & Randolph St,15,totrips,2.3
State St & Randolph St,16,fromtrips,2.8
State St & Randolph St,16,totrips,2.0
State St & Randolph St,17,fromtrips,5.1
State St & Randolph St,17,totrips,3.3
State St & Randolph St,18,fromtrips,3.8
State St & Randolph St,18,totrips,2.3
State St & Randolph St,19,fromtrips,2.6
State St & Randolph St,19,totrips,1.8
State St & Randolph St,20,fromtrips,1.7
State St & Randolph St,20,totrips,1.4
State St & Randolph St,21,fromtrips,1.5
State St & Randolph St,21,totrips,0.9
State St & Randolph St,22,fromtrips,1.4
State St & Randolph St,22,totrips,0.8
State St & Randolph St,23,fromtrips,0.8
State St & Randolph St,23,totrips,0.8
State St & Van Buren St,0,fromtrips,0.3
State St & Van Buren St,0,totrips,0.3
State St & Van Buren St,1,fromtrips,0.2
State St & Van Buren St,1,totrips,0.2
State St & Van Buren St,2,fromtrips,0.1
State St & Van Buren St,2,totrips,0.1
State St & Van Buren St,3,fromtrips,0.0
State St & Van Buren St,3,totrips,0.0
State St & Van Buren St,4,fromtrips,0.0
State St & Van Buren St,4,totrips,0.1
State St & Van Buren St,5,fromtrips,0.0
State St & Van Buren St,5,totrips,0.1
State St & Van Buren St,6,fromtrips,0.2
State St & Van Buren St,6,totrips,0.3
State St & Van Buren St,7,fromtrips,0.5
State St & Van Buren St,7,totrips,2.3
State St & Van Buren St,8,fromtrips,1.2
State St & Van Buren St,8,totrips,2.8
State St & Van Buren St,9,fromtrips,1.2
State St & Van Buren St,9,totrips,1.6
State St & Van Buren St,10,fromtrips,1.1
State St & Van Buren St,10,totrips,1.5
State St & Van Buren St,11,fromtrips,1.6
State St & Van Buren St,11,totrips,2.0
State St & Van Buren St,12,fromtrips,2.4
State St & Van Buren St,12,totrips,2.3
State St & Van Buren St,13,fromtrips,2.3
State St & Van Buren St,13,totrips,2.4
State St & Van Buren St,14,fromtrips,2.4
State St & Van Buren St,14,totrips,2.0
State St & Van Buren St,15,fromtrips,2.2
State St & Van Buren St,15,totrips,2.0
State St & Van Buren St,16,fromtrips,3.4
State St & Van Buren St,16,totrips,2.3
State St & Van Buren St,17,fromtrips,4.4
State St & Van Buren St,17,totrips,3.0
State St & Van Buren St,18,fromtrips,2.6
State St & Van Buren St,18,totrips,1.9
State St & Van Buren St,19,fromtrips,1.8
State St & Van Buren St,19,totrips,1.5
State St & Van Buren St,20,fromtrips,1.4
State St & Van Buren St,20,totrips,0.9
State St & Van Buren St,21,fromtrips,1.3
State St & Van Buren St,21,totrips,0.9
State St & Van Buren St,22,fromtrips,0.8
State St & Van Buren St,22,totrips,0.5
State St & Van Buren St,23,fromtrips,0.4
State St & Van Buren St,23,totrips,0.3
State St & Wacker Dr,0,fromtrips,0.2
State St & Wacker Dr,0,totrips,0.1
State St & Wacker Dr,1,fromtrips,0.2
State St & Wacker Dr,1,totrips,0.1
State St & Wacker Dr,2,fromtrips,0.2
State St & Wacker Dr,2,totrips,0.1
State St & Wacker Dr,3,fromtrips,0.0
State St & Wacker Dr,3,totrips,0.0
State St & Wacker Dr,5,fromtrips,0.0
State St & Wacker Dr,5,totrips,0.0
State St & Wacker Dr,6,fromtrips,0.1
State St & Wacker Dr,6,totrips,0.2
State St & Wacker Dr,7,fromtrips,0.3
State St & Wacker Dr,7,totrips,1.3
State St & Wacker Dr,8,fromtrips,0.8
State St & Wacker Dr,8,totrips,1.7
State St & Wacker Dr,9,fromtrips,0.9
State St & Wacker Dr,9,totrips,0.9
State St & Wacker Dr,10,fromtrips,0.9
State St & Wacker Dr,10,totrips,0.8
State St & Wacker Dr,11,fromtrips,1.1
State St & Wacker Dr,11,totrips,1.1
State St & Wacker Dr,12,fromtrips,1.5
State St & Wacker Dr,12,totrips,1.2
State St & Wacker Dr,13,fromtrips,1.3
State St & Wacker Dr,13,totrips,1.3
State St & Wacker Dr,14,fromtrips,1.4
State St & Wacker Dr,14,totrips,1.4
State St & Wacker Dr,15,fromtrips,1.4
State St & Wacker Dr,15,totrips,1.3
State St & Wacker Dr,16,fromtrips,2.2
State St & Wacker Dr,16,totrips,1.4
State St & Wacker Dr,17,fromtrips,2.9
State St & Wacker Dr,17,totrips,1.6
State St & Wacker Dr,18,fromtrips,1.3
State St & Wacker Dr,18,totrips,0.9
State St & Wacker Dr,19,fromtrips,1.3
State St & Wacker Dr,19,totrips,1.0
State St & Wacker Dr,20,fromtrips,0.9
State St & Wacker Dr,20,totrips,0.8
State St & Wacker Dr,21,fromtrips,0.5
State St & Wacker Dr,21,totrips,0.6
State St & Wacker Dr,22,fromtrips,0.6
State St & Wacker Dr,22,totrips,0.5
State St & Wacker Dr,23,fromtrips,0.3
State St & Wacker Dr,23,totrips,0.3
Stave St & Armitage Ave,0,fromtrips,0.1
Stave St & Armitage Ave,0,totrips,0.1
Stave St & Armitage Ave,1,fromtrips,0.0
Stave St & Armitage Ave,1,totrips,0.1
Stave St & Armitage Ave,2,fromtrips,0.0
Stave St & Armitage Ave,2,totrips,0.0
Stave St & Armitage Ave,3,fromtrips,0.0
Stave St & Armitage Ave,3,totrips,0.0
Stave St & Armitage Ave,4,fromtrips,0.0
Stave St & Armitage Ave,4,totrips,0.0
Stave St & Armitage Ave,5,fromtrips,0.1
Stave St & Armitage Ave,5,totrips,0.0
Stave St & Armitage Ave,6,fromtrips,0.2
Stave St & Armitage Ave,6,totrips,0.0
Stave St & Armitage Ave,7,fromtrips,0.3
Stave St & Armitage Ave,7,totrips,0.0
Stave St & Armitage Ave,8,fromtrips,0.1
Stave St & Armitage Ave,8,totrips,0.0
Stave St & Armitage Ave,9,fromtrips,0.2
Stave St & Armitage Ave,9,totrips,0.1
Stave St & Armitage Ave,10,fromtrips,0.2
Stave St & Armitage Ave,10,totrips,0.1
Stave St & Armitage Ave,11,fromtrips,0.3
Stave St & Armitage Ave,11,totrips,0.2
Stave St & Armitage Ave,12,fromtrips,0.2
Stave St & Armitage Ave,12,totrips,0.1
Stave St & Armitage Ave,13,fromtrips,0.2
Stave St & Armitage Ave,13,totrips,0.2
Stave St & Armitage Ave,14,fromtrips,0.2
Stave St & Armitage Ave,14,totrips,0.2
Stave St & Armitage Ave,15,fromtrips,0.2
Stave St & Armitage Ave,15,totrips,0.3
Stave St & Armitage Ave,16,fromtrips,0.3
Stave St & Armitage Ave,16,totrips,0.3
Stave St & Armitage Ave,17,fromtrips,0.2
Stave St & Armitage Ave,17,totrips,0.6
Stave St & Armitage Ave,18,fromtrips,0.2
Stave St & Armitage Ave,18,totrips,0.5
Stave St & Armitage Ave,19,fromtrips,0.2
Stave St & Armitage Ave,19,totrips,0.4
Stave St & Armitage Ave,20,fromtrips,0.3
Stave St & Armitage Ave,20,totrips,0.3
Stave St & Armitage Ave,21,fromtrips,0.1
Stave St & Armitage Ave,21,totrips,0.2
Stave St & Armitage Ave,22,fromtrips,0.2
Stave St & Armitage Ave,22,totrips,0.2
Stave St & Armitage Ave,23,fromtrips,0.1
Stave St & Armitage Ave,23,totrips,0.1
Stetson Ave & South Water St,0,fromtrips,0.0
Stetson Ave & South Water St,0,totrips,0.0
Stetson Ave & South Water St,1,fromtrips,0.0
Stetson Ave & South Water St,1,totrips,0.0
Stetson Ave & South Water St,2,fromtrips,0.0
Stetson Ave & South Water St,2,totrips,0.0
Stetson Ave & South Water St,3,fromtrips,0.0
Stetson Ave & South Water St,3,totrips,0.0
Stetson Ave & South Water St,4,fromtrips,0.0
Stetson Ave & South Water St,4,totrips,0.0
Stetson Ave & South Water St,5,fromtrips,0.0
Stetson Ave & South Water St,5,totrips,0.0
Stetson Ave & South Water St,6,fromtrips,0.0
Stetson Ave & South Water St,6,totrips,0.3
Stetson Ave & South Water St,7,fromtrips,0.3
Stetson Ave & South Water St,7,totrips,0.5
Stetson Ave & South Water St,8,fromtrips,0.4
Stetson Ave & South Water St,8,totrips,1.1
Stetson Ave & South Water St,9,fromtrips,0.4
Stetson Ave & South Water St,9,totrips,0.5
Stetson Ave & South Water St,10,fromtrips,0.6
Stetson Ave & South Water St,10,totrips,0.4
Stetson Ave & South Water St,11,fromtrips,0.7
Stetson Ave & South Water St,11,totrips,0.3
Stetson Ave & South Water St,12,fromtrips,0.7
Stetson Ave & South Water St,12,totrips,0.3
Stetson Ave & South Water St,13,fromtrips,0.4
Stetson Ave & South Water St,13,totrips,0.4
Stetson Ave & South Water St,14,fromtrips,0.4
Stetson Ave & South Water St,14,totrips,0.4
Stetson Ave & South Water St,15,fromtrips,0.6
Stetson Ave & South Water St,15,totrips,0.4
Stetson Ave & South Water St,16,fromtrips,0.9
Stetson Ave & South Water St,16,totrips,0.5
Stetson Ave & South Water St,17,fromtrips,2.0
Stetson Ave & South Water St,17,totrips,0.5
Stetson Ave & South Water St,18,fromtrips,0.9
Stetson Ave & South Water St,18,totrips,0.4
Stetson Ave & South Water St,19,fromtrips,0.4
Stetson Ave & South Water St,19,totrips,0.3
Stetson Ave & South Water St,20,fromtrips,0.3
Stetson Ave & South Water St,20,totrips,0.3
Stetson Ave & South Water St,21,fromtrips,0.1
Stetson Ave & South Water St,21,totrips,0.2
Stetson Ave & South Water St,22,fromtrips,0.1
Stetson Ave & South Water St,22,totrips,0.2
Stetson Ave & South Water St,23,fromtrips,0.1
Stetson Ave & South Water St,23,totrips,0.1
Stockton Dr & Wrightwood Ave,0,fromtrips,0.0
Stockton Dr & Wrightwood Ave,0,totrips,0.0
Stockton Dr & Wrightwood Ave,1,fromtrips,0.0
Stockton Dr & Wrightwood Ave,1,totrips,0.0
Stockton Dr & Wrightwood Ave,2,fromtrips,0.0
Stockton Dr & Wrightwood Ave,2,totrips,0.0
Stockton Dr & Wrightwood Ave,3,fromtrips,0.0
Stockton Dr & Wrightwood Ave,3,totrips,0.0
Stockton Dr & Wrightwood Ave,4,fromtrips,0.0
Stockton Dr & Wrightwood Ave,4,totrips,0.0
Stockton Dr & Wrightwood Ave,5,fromtrips,0.0
Stockton Dr & Wrightwood Ave,5,totrips,0.0
Stockton Dr & Wrightwood Ave,6,fromtrips,0.1
Stockton Dr & Wrightwood Ave,6,totrips,0.0
Stockton Dr & Wrightwood Ave,7,fromtrips,0.2
Stockton Dr & Wrightwood Ave,7,totrips,0.0
Stockton Dr & Wrightwood Ave,8,fromtrips,0.2
Stockton Dr & Wrightwood Ave,8,totrips,0.1
Stockton Dr & Wrightwood Ave,9,fromtrips,0.2
Stockton Dr & Wrightwood Ave,9,totrips,0.1
Stockton Dr & Wrightwood Ave,10,fromtrips,0.4
Stockton Dr & Wrightwood Ave,10,totrips,0.1
Stockton Dr & Wrightwood Ave,11,fromtrips,0.3
Stockton Dr & Wrightwood Ave,11,totrips,0.3
Stockton Dr & Wrightwood Ave,12,fromtrips,0.3
Stockton Dr & Wrightwood Ave,12,totrips,0.3
Stockton Dr & Wrightwood Ave,13,fromtrips,0.3
Stockton Dr & Wrightwood Ave,13,totrips,0.2
Stockton Dr & Wrightwood Ave,14,fromtrips,0.4
Stockton Dr & Wrightwood Ave,14,totrips,0.2
Stockton Dr & Wrightwood Ave,15,fromtrips,0.3
Stockton Dr & Wrightwood Ave,15,totrips,0.4
Stockton Dr & Wrightwood Ave,16,fromtrips,0.3
Stockton Dr & Wrightwood Ave,16,totrips,0.4
Stockton Dr & Wrightwood Ave,17,fromtrips,0.2
Stockton Dr & Wrightwood Ave,17,totrips,0.5
Stockton Dr & Wrightwood Ave,18,fromtrips,0.3
Stockton Dr & Wrightwood Ave,18,totrips,0.3
Stockton Dr & Wrightwood Ave,19,fromtrips,0.2
Stockton Dr & Wrightwood Ave,19,totrips,0.2
Stockton Dr & Wrightwood Ave,20,fromtrips,0.1
Stockton Dr & Wrightwood Ave,20,totrips,0.2
Stockton Dr & Wrightwood Ave,21,fromtrips,0.1
Stockton Dr & Wrightwood Ave,21,totrips,0.2
Stockton Dr & Wrightwood Ave,22,fromtrips,0.1
Stockton Dr & Wrightwood Ave,22,totrips,0.1
Stockton Dr & Wrightwood Ave,23,fromtrips,0.0
Stockton Dr & Wrightwood Ave,23,totrips,0.1
Streeter Dr & Illinois St,0,fromtrips,0.5
Streeter Dr & Illinois St,0,totrips,0.3
Streeter Dr & Illinois St,1,fromtrips,0.2
Streeter Dr & Illinois St,1,totrips,0.1
Streeter Dr & Illinois St,2,fromtrips,0.1
Streeter Dr & Illinois St,2,totrips,0.1
Streeter Dr & Illinois St,3,fromtrips,0.1
Streeter Dr & Illinois St,3,totrips,0.1
Streeter Dr & Illinois St,4,fromtrips,0.1
Streeter Dr & Illinois St,4,totrips,0.1
Streeter Dr & Illinois St,5,fromtrips,0.1
Streeter Dr & Illinois St,5,totrips,0.0
Streeter Dr & Illinois St,6,fromtrips,0.1
Streeter Dr & Illinois St,6,totrips,0.3
Streeter Dr & Illinois St,7,fromtrips,0.5
Streeter Dr & Illinois St,7,totrips,0.8
Streeter Dr & Illinois St,8,fromtrips,1.0
Streeter Dr & Illinois St,8,totrips,1.7
Streeter Dr & Illinois St,9,fromtrips,1.6
Streeter Dr & Illinois St,9,totrips,3.5
Streeter Dr & Illinois St,10,fromtrips,3.3
Streeter Dr & Illinois St,10,totrips,5.7
Streeter Dr & Illinois St,11,fromtrips,5.5
Streeter Dr & Illinois St,11,totrips,9.0
Streeter Dr & Illinois St,12,fromtrips,7.7
Streeter Dr & Illinois St,12,totrips,9.7
Streeter Dr & Illinois St,13,fromtrips,8.2
Streeter Dr & Illinois St,13,totrips,10.2
Streeter Dr & Illinois St,14,fromtrips,9.2
Streeter Dr & Illinois St,14,totrips,11.2
Streeter Dr & Illinois St,15,fromtrips,9.6
Streeter Dr & Illinois St,15,totrips,11.0
Streeter Dr & Illinois St,16,fromtrips,10.2
Streeter Dr & Illinois St,16,totrips,9.9
Streeter Dr & Illinois St,17,fromtrips,8.7
Streeter Dr & Illinois St,17,totrips,8.1
Streeter Dr & Illinois St,18,fromtrips,6.7
Streeter Dr & Illinois St,18,totrips,6.3
Streeter Dr & Illinois St,19,fromtrips,5.3
Streeter Dr & Illinois St,19,totrips,4.3
Streeter Dr & Illinois St,20,fromtrips,3.8
Streeter Dr & Illinois St,20,totrips,3.1
Streeter Dr & Illinois St,21,fromtrips,3.4
Streeter Dr & Illinois St,21,totrips,2.2
Streeter Dr & Illinois St,22,fromtrips,2.4
Streeter Dr & Illinois St,22,totrips,0.8
Streeter Dr & Illinois St,23,fromtrips,1.0
Streeter Dr & Illinois St,23,totrips,0.6
Theater on the Lake,0,fromtrips,0.3
Theater on the Lake,0,totrips,0.4
Theater on the Lake,1,fromtrips,0.3
Theater on the Lake,1,totrips,0.2
Theater on the Lake,2,fromtrips,0.1
Theater on the Lake,2,totrips,0.1
Theater on the Lake,3,fromtrips,0.1
Theater on the Lake,3,totrips,0.0
Theater on the Lake,4,fromtrips,0.0
Theater on the Lake,4,totrips,0.0
Theater on the Lake,5,fromtrips,0.0
Theater on the Lake,5,totrips,0.1
Theater on the Lake,6,fromtrips,0.2
Theater on the Lake,6,totrips,0.3
Theater on the Lake,7,fromtrips,0.6
Theater on the Lake,7,totrips,0.7
Theater on the Lake,8,fromtrips,1.0
Theater on the Lake,8,totrips,1.4
Theater on the Lake,9,fromtrips,1.6
Theater on the Lake,9,totrips,1.8
Theater on the Lake,10,fromtrips,2.0
Theater on the Lake,10,totrips,2.9
Theater on the Lake,11,fromtrips,3.3
Theater on the Lake,11,totrips,4.4
Theater on the Lake,12,fromtrips,4.0
